,sentimentScore_Vader,sentimentScore_TextBlob,upper,punctuation,hastags,airline_sentiment
2727,-0.4098,0.014814814814814808,1,0,0,negative
2678,0.0,-0.19444444444444448,0,1,0,negative
5828,0.2023,0.0,2,0,0,neutral
3945,0.0,0.0,0,0,0,negative
4804,0.0,0.0,1,0,0,neutral
7042,0.0516,0.0,0,0,0,neutral
1079,0.8481,0.26,1,0,0,positive
5041,0.0,0.2625,1,0,0,neutral
2283,-0.0772,-0.2,0,0,0,positive
3045,-0.7096,-0.39583333333333337,1,0,0,negative
6329,0.5859,0.1,0,0,0,neutral
1349,0.6696,0.55,0,1,1,positive
1345,0.0,0.5,1,0,5,positive
1028,0.7901,0.27499999999999997,2,1,3,positive
1632,0.5423,0.12499999999999999,0,0,0,positive
3807,0.0,-0.5,1,0,1,negative
5113,0.4738,0.0,0,2,0,neutral
6758,-0.296,0.12499999999999999,1,0,0,neutral
1288,0.6696,0.3806818181818182,4,1,1,positive
3091,0.2481,0.24375000000000002,0,1,0,negative
3972,0.6656,0.175,0,0,0,negative
6107,0.1027,0.425,3,0,0,neutral
1080,0.3802,0.0,0,1,0,positive
3868,0.0,0.0,0,0,0,negative
2121,0.0,-0.09722222222222224,2,2,0,positive
1720,0.7964,0.65,1,0,0,positive
195,-0.5267,0.27499999999999997,0,0,0,positive
6140,0.2263,0.125,1,0,0,neutral
6919,0.0,0.0,0,0,0,neutral
6888,-0.3818,0.0,0,0,1,neutral
3408,-0.25,0.0,1,0,0,negative
2669,-0.7955,-0.6666666666666666,2,2,2,negative
1912,0.3612,0.0,0,0,0,positive
1996,0.4184,0.0,0,2,1,positive
3457,-0.5727,0.03125,0,0,1,negative
4042,0.5719,0.0,0,0,0,negative
5600,0.0,0.8,0,0,0,neutral
3931,-0.296,0.0,0,0,0,negative
7017,0.6573,0.2,0,0,0,neutral
6464,0.4588,-0.07777777777777779,1,0,0,neutral
2948,0.8225,0.375,0,0,0,negative
575,0.6892,0.625,0,2,0,positive
6830,0.7579,0.6,0,0,0,neutral
4567,-0.5423,-0.5,2,0,0,negative
4919,0.0,0.0,0,0,0,neutral
1548,0.6486,0.27499999999999997,0,0,0,positive
3254,-0.659,-0.48750000000000004,0,0,0,negative
6051,0.1477,0.15,1,0,0,neutral
5324,0.0,0.0,0,0,0,neutral
431,0.4926,0.1,1,1,0,positive
1333,0.8516,0.31287878787878787,0,1,0,positive
2782,0.0,0.0,0,1,0,negative
873,-0.2905,0.16276041666666666,0,3,0,positive
41,0.5081,0.6,1,1,0,positive
2489,-0.3939,0.0,0,0,1,negative
3565,0.128,0.0,0,0,2,negative
3632,0.0,0.0,0,0,0,negative
2445,-0.1901,-0.12962962962962962,2,0,1,negative
109,0.7941,0.38125,2,4,0,positive
4978,0.0,0.13636363636363635,0,0,0,neutral
2602,0.3182,0.0,1,0,2,negative
6470,-0.296,0.0,2,0,0,neutral
3504,-0.6697,0.4,2,0,0,negative
3195,-0.2263,0.35,0,0,1,negative
6628,-0.4515,-0.5,0,0,0,neutral
4792,0.0,0.0,1,0,0,neutral
2378,0.5267,0.0,1,0,0,negative
1768,0.8267,0.3790178571428571,0,3,1,positive
1423,0.5719,0.0,1,0,8,positive
1309,0.0,0.8,2,0,0,positive
6691,0.624,0.5,0,0,0,neutral
2442,0.4724,0.0,0,3,0,negative
5359,0.0,0.0,0,0,0,neutral
2161,0.7906,0.5,0,0,0,positive
1896,0.7574,0.30625,1,1,0,positive
2493,0.0,0.0,0,0,0,negative
270,0.3182,0.15000000000000005,1,0,0,positive
3538,-0.2575,-0.175,2,1,0,negative
2847,0.0444,-0.1875,0,0,0,negative
116,0.4738,0.390625,1,2,1,positive
1429,0.4939,0.0,0,0,0,positive
6745,0.3182,0.25,0,0,0,neutral
3231,0.3182,0.0,1,0,0,negative
327,0.4738,0.0,1,2,2,positive
4576,0.2023,-0.033333333333333326,1,0,0,negative
3683,-0.4019,0.4,2,0,0,negative
2685,-0.4019,-0.16666666666666666,1,0,0,negative
6255,-0.2732,0.0,0,0,1,neutral
693,0.0,0.0,0,0,1,positive
4725,-0.2382,0.24166666666666664,0,0,0,negative
2732,-0.7293,-1.0,0,0,1,negative
6789,0.0,-0.056249999999999994,1,0,1,neutral
2580,0.2023,0.0,1,0,2,negative
4753,0.0,0.0,0,0,0,neutral
4302,-0.4137,0.0,0,0,0,negative
5191,-0.4404,-0.4,0,0,0,neutral
6039,0.0,0.0,0,1,0,neutral
1591,0.8056,0.23333333333333336,0,0,0,positive
6185,0.0,0.0,1,0,0,neutral
275,-0.0258,0.0,0,0,1,positive
3661,0.0,0.25,0,0,0,negative
550,0.8947,1.0,0,0,0,positive
6933,0.0,0.0,0,0,0,neutral
5028,0.5423,0.425,0,0,0,neutral
3799,0.0,0.0,0,0,0,negative
1666,0.5719,0.3181818181818182,1,0,0,positive
2583,-0.6486,-0.05277777777777778,1,0,1,negative
931,0.0,0.5,0,1,0,positive
5714,0.0,0.35,0,0,0,neutral
6189,0.4404,0.13636363636363635,0,0,0,neutral
5098,0.4184,0.0,1,2,0,neutral
6669,0.3182,0.0,1,0,0,neutral
6223,0.5411,0.25,1,1,0,neutral
4372,0.5574,0.4,9,0,0,negative
6705,0.3182,0.14069264069264067,1,0,0,neutral
5344,0.0,0.07878787878787878,0,0,4,neutral
4377,-0.5267,-0.4,1,0,4,negative
5854,0.0,0.0,3,0,2,neutral
5540,0.0,-0.12152777777777779,0,2,0,neutral
4012,0.4391,0.1,2,0,0,negative
6049,-0.25,-0.5,0,0,0,neutral
279,0.8689,0.65,1,0,1,positive
1163,0.4199,0.25,0,1,1,positive
1803,0.4389,0.375,0,1,0,positive
3200,-0.2955,0.1,0,1,1,negative
2752,-0.296,0.2,1,0,0,negative
5526,0.0,1.0,0,5,0,neutral
2308,0.5859,0.35,0,0,0,positive
5438,0.5499,-0.3,1,0,0,neutral
1748,-0.0516,0.15833333333333333,2,0,2,positive
3536,0.1779,0.0,2,0,0,negative
1346,0.8176,0.7,0,0,0,positive
4161,-0.7858,-0.10208333333333332,1,1,0,negative
5796,0.1027,0.0,0,0,0,neutral
517,0.8802,0.625,4,2,0,positive
6186,0.0,0.0,0,1,0,neutral
574,0.6696,0.0,0,1,0,positive
4365,-0.0258,0.4,1,0,0,negative
1990,0.8588,0.6,1,1,0,positive
3530,0.3612,0.0,0,0,0,negative
3100,-0.0516,-0.3,0,0,0,negative
5485,0.0,0.0,3,0,4,neutral
4860,0.0,0.0,1,0,0,neutral
4835,0.5423,0.7,2,0,2,neutral
2413,-0.5411,0.0,1,1,0,negative
4580,0.7701,0.2840909090909091,0,3,0,negative
3649,0.0,0.5,1,0,0,negative
4219,0.3818,0.1,0,0,0,negative
6823,0.0772,0.0,0,0,0,neutral
6762,-0.296,-0.35,0,0,0,neutral
4467,0.2263,0.0,0,0,0,negative
5883,0.6981,0.42500000000000004,3,3,0,neutral
4996,0.0772,0.0,2,0,0,neutral
1702,0.8458,0.5302083333333333,0,3,0,positive
912,0.7707,0.48888888888888893,2,2,0,positive
1237,0.8271,0.20000000000000004,1,0,0,positive
4054,-0.6597,0.0,0,0,1,negative
3155,0.4019,-1.0,1,0,1,negative
4744,0.4404,-0.075,2,0,0,neutral
3592,-0.4215,0.0,0,0,0,negative
403,0.7079,1.0,0,1,0,positive
2893,0.6059,0.225,1,0,0,negative
4658,0.0,0.0,0,0,0,negative
20,0.2732,0.0,0,0,0,positive
5836,0.0,0.0,2,0,1,neutral
3451,-0.4914,0.0,1,1,0,negative
4075,-0.264,-0.16666666666666666,1,0,1,negative
5902,-0.3182,0.0,0,0,0,neutral
5088,0.0772,-0.016666666666666666,0,0,0,neutral
479,0.4926,0.33125,1,1,5,positive
35,0.3595,-0.28125,1,1,0,positive
5579,0.0,0.0,0,0,0,neutral
5507,0.0,0.0,4,0,1,neutral
2052,0.7574,0.21666666666666667,0,1,0,positive
225,0.4926,0.225,2,1,0,positive
6940,0.3612,0.1,1,0,0,neutral
4338,0.7712,0.2,1,1,0,negative
1451,0.4588,0.5,0,0,1,positive
4575,-0.5423,-0.5,0,0,0,negative
1109,0.5574,0.0,0,0,0,positive
2326,0.8217,0.625,0,2,0,positive
1037,0.4404,0.2,0,0,0,positive
3746,-0.5423,-0.6999999999999998,0,0,0,negative
387,0.4404,0.26666666666666666,0,0,0,positive
4810,0.0,-0.16666666666666666,0,0,0,neutral
6744,0.0,0.0,0,0,0,neutral
3368,-0.6249,-0.024999999999999994,1,0,0,negative
1637,0.4215,0.3,0,0,0,positive
3023,0.0,-0.3,0,0,0,negative
6480,-0.3182,0.0,1,0,0,neutral
3596,0.0,0.0,0,1,0,negative
4322,-0.5719,-0.8,0,0,0,negative
3101,0.0,-0.5,1,0,4,negative
1246,0.5367,0.4,11,0,0,positive
3942,-0.3244,0.0,0,1,0,negative
6757,0.0,0.0,0,0,0,neutral
6942,-0.0516,-0.024999999999999994,1,0,0,neutral
153,0.6369,0.35,1,0,0,positive
3505,0.1808,0.15,1,1,0,negative
2711,-0.25,0.05,1,0,0,negative
2836,-0.6124,0.0,0,0,0,negative
3090,0.6114,0.0,1,1,0,negative
1781,0.0,0.0,0,2,0,positive
3552,-0.5719,-0.16130952380952382,0,0,0,negative
2216,0.4404,0.2,0,0,2,positive
1950,0.8402,0.6000000000000001,3,0,0,positive
2007,0.6103,0.78125,0,2,0,positive
6847,0.0,0.0,2,0,0,neutral
5639,0.0,0.0,0,0,0,neutral
5411,0.7958,0.5,0,0,0,neutral
3541,0.7571,0.2,2,0,0,negative
2295,0.5859,0.3681818181818182,0,0,0,positive
2133,0.2481,-0.13906249999999998,2,1,0,positive
1211,0.4939,0.0,0,0,3,positive
6918,0.0772,0.0,0,0,0,neutral
6530,0.0,0.0,2,0,0,neutral
4981,0.0,0.0,0,0,0,neutral
418,0.0,0.0,1,0,0,positive
2795,-0.25,0.5,1,0,0,negative
1831,0.0,0.0,0,1,0,positive
6880,0.7345,0.225,3,1,0,neutral
1294,0.5563,0.52,0,0,0,positive
5384,0.0,0.0,4,0,0,neutral
3924,-0.2635,-0.16666666666666666,0,0,0,negative
642,0.4926,0.25,0,1,0,positive
1404,0.7482,1.0,0,4,1,positive
3475,0.5719,0.0,0,0,0,negative
594,0.4404,0.2,0,0,0,positive
4389,0.0772,0.2,0,0,0,negative
6522,0.1852,0.0,1,0,0,neutral
4591,0.0,0.0,0,0,2,negative
599,0.0,0.0,1,1,0,positive
1072,0.6249,-0.033333333333333326,2,0,0,positive
6188,0.6124,0.125,0,0,0,neutral
1096,0.8111,0.39375,1,1,0,positive
353,0.8903,0.496875,1,0,0,positive
2620,0.3392,-0.19375,0,0,0,negative
5548,0.0258,0.0,1,0,0,neutral
5503,0.5267,0.0,0,0,1,neutral
3549,0.1027,0.0,0,0,0,negative
1543,0.7424,0.0,1,1,0,positive
6103,-0.2263,0.0,0,0,0,neutral
4106,0.7351,0.26666666666666666,0,0,0,negative
4217,0.6458,0.015169270833333304,0,3,0,negative
4475,-0.281,0.04523809523809522,0,3,0,negative
6155,0.7506,0.4,3,0,0,neutral
104,0.5673,0.0,0,6,3,positive
3096,0.0,0.2638888888888889,24,2,1,negative
4215,0.1779,0.25,2,0,0,negative
1041,0.4738,0.0,0,2,0,positive
6852,0.6369,0.125,0,0,0,neutral
5147,0.0772,0.5,2,0,0,neutral
1190,0.8832,0.4375,0,1,0,positive
1431,0.0,0.2,0,0,0,positive
3639,-0.6542,-0.25,1,0,0,negative
4306,-0.4588,-1.0,0,0,0,negative
182,0.7767,0.0,2,3,0,positive
5580,0.0,0.0,1,0,0,neutral
1387,0.8016,0.5,2,1,0,positive
3120,0.0,0.0,1,0,0,negative
4133,0.0,0.0,1,0,0,negative
1038,0.4199,0.0,0,1,0,positive
3994,0.296,0.5,0,0,0,negative
5010,0.0,0.0,2,0,0,neutral
4781,0.0,0.0,1,1,0,neutral
2907,0.6908,0.3333333333333333,0,0,0,negative
5444,0.0,0.0,0,0,0,neutral
4180,-0.7003,0.0,1,0,0,negative
5532,0.7845,0.02777777777777779,1,0,0,neutral
280,0.4404,0.2,0,0,0,positive
3271,-0.5983,-0.1375,1,1,0,negative
2219,0.4404,0.1,0,0,0,positive
6983,0.5859,0.10000000000000003,0,0,0,neutral
1021,0.4199,0.0,3,1,0,positive
5771,0.0,0.0,2,0,0,neutral
2201,0.8217,0.625,0,2,0,positive
6812,0.3612,0.0,0,0,0,neutral
4495,0.0,0.4166666666666667,3,0,1,negative
3156,0.0,-0.05,1,0,1,negative
4055,0.34,-0.053977272727272735,2,0,0,negative
3304,0.4588,0.0,1,0,0,negative
4758,0.0,0.0,1,0,2,neutral
6801,0.0,-0.08333333333333333,2,0,0,neutral
2267,0.7901,0.625,0,1,0,positive
4559,-0.2023,0.5,2,0,0,negative
3430,-0.2411,-0.25,0,0,0,negative
2982,0.0,0.2857142857142857,0,0,0,negative
6125,0.4215,0.4333333333333333,1,0,0,neutral
7054,0.0,0.0,0,0,0,neutral
3899,-0.5267,0.0,0,0,1,negative
2026,0.9087,0.3861111111111111,0,2,3,positive
2783,-0.1862,0.0625,0,1,0,negative
174,0.4201,0.125,1,0,2,positive
198,0.2244,0.0,1,1,1,positive
6720,0.63,0.19318181818181818,0,1,0,neutral
2576,0.5423,0.125,1,0,0,negative
4921,0.6705,0.05,1,0,2,neutral
6725,0.6486,0.15000000000000002,0,0,0,neutral
166,0.784,0.5375,0,1,0,positive
5400,0.0,0.0,0,0,0,neutral
6460,0.0,0.0,1,4,0,neutral
956,0.6597,0.4,0,0,0,positive
3374,-0.891,-0.30833333333333335,0,0,1,negative
3588,-0.4939,-0.3333333333333333,1,0,0,negative
3007,-0.5423,-0.22916666666666666,0,0,0,negative
4651,-0.25,0.0,1,0,0,negative
6797,0.0,0.0,1,0,0,neutral
5329,0.0,0.0,0,0,0,neutral
2997,0.0,0.0,0,0,0,negative
1527,0.3612,0.0,1,0,0,positive
3816,0.1901,-0.75,0,0,4,negative
3103,0.2023,-0.005555555555555554,3,0,0,negative
4258,-0.4404,0.0,2,0,0,negative
807,0.4927,0.0925925925925926,0,0,0,positive
5454,0.0,0.0,2,0,0,neutral
6427,0.0,0.0,0,0,0,neutral
5591,0.6249,0.0,1,0,0,neutral
7003,0.3182,0.4,0,0,2,neutral
3059,0.0,0.2,1,0,1,negative
5855,0.0,0.4,1,0,1,neutral
5127,0.7589,0.40625,0,1,1,neutral
231,0.7906,0.25,0,0,0,positive
653,0.9077,0.39496527777777773,1,3,0,positive
2323,0.8176,0.0,0,0,1,positive
5226,0.0,0.0,0,0,1,neutral
5197,0.0,0.0,0,0,0,neutral
3398,0.5423,0.05000000000000002,0,0,0,negative
4927,0.5106,0.3,0,0,0,neutral
2768,0.1779,-0.2,1,0,1,negative
1036,0.7074,0.0,0,3,0,positive
1271,0.69,0.875,1,1,0,positive
4129,0.0449,0.2,1,0,0,negative
3729,-0.1655,-0.4,0,0,0,negative
2469,-0.34,0.20000000000000004,1,0,0,negative
1115,0.6878,0.4928571428571428,1,1,0,positive
2193,0.6712,0.1708333333333333,0,0,0,positive
3957,0.5837,0.5,1,2,0,negative
1494,0.5826,0.390625,2,3,0,positive
3274,-0.4767,0.0,2,0,0,negative
6053,0.0,0.0,0,0,1,neutral
6643,0.0,0.2,0,0,0,neutral
4649,-0.8151,-0.4,0,0,0,negative
6876,0.6249,0.0,2,0,1,neutral
3846,0.4767,0.031249999999999986,1,0,0,negative
6334,0.4404,0.22500000000000003,1,0,0,neutral
848,0.9215,0.625,1,1,1,positive
4683,-0.398,0.05,0,1,0,negative
793,0.69,0.23333333333333336,0,1,0,positive
66,0.6249,0.8,0,0,1,positive
309,0.2695,-0.125,2,2,0,positive
1826,0.4926,0.11212121212121212,1,1,0,positive
726,-0.1477,-0.25,0,0,0,positive
4478,0.0,-0.3,2,0,1,negative
3823,-0.5848,-0.46875,0,1,0,negative
5225,0.0,0.0,0,0,1,neutral
6937,0.0,0.0,1,2,0,neutral
6193,0.8382,0.44285714285714284,1,1,0,neutral
608,0.3987,0.0,1,2,1,positive
4603,0.0,0.0,0,0,0,negative
5418,0.4019,0.0,0,0,1,neutral
1295,0.0,0.0,0,1,0,positive
5830,0.7506,0.0,2,0,0,neutral
6784,-0.2263,0.0,2,0,0,neutral
5079,0.0772,0.2857142857142857,1,0,0,neutral
2127,0.6249,0.8,1,0,0,positive
4734,0.6369,0.0,2,0,0,neutral
3450,0.7964,0.39999999999999997,0,0,0,negative
6941,0.0,-0.025,2,0,0,neutral
5166,0.296,0.0,0,0,0,neutral
2039,-0.0413,0.0,1,0,1,positive
4691,-0.3378,-0.390625,2,5,0,negative
4031,-0.296,0.0,0,0,0,negative
2084,0.816,1.0,1,5,0,positive
1134,0.5399,0.3125,0,2,0,positive
1800,0.4588,0.5,0,0,1,positive
4987,0.0,0.0,0,0,0,neutral
185,0.6793,0.75,3,1,3,positive
4038,0.0,0.0,0,0,0,negative
6287,0.0,0.0,1,0,0,neutral
2359,0.4574,0.0,0,1,0,positive
4975,0.6124,0.0,1,0,0,neutral
5797,0.4497,0.0,1,0,0,neutral
4490,-0.2263,-0.15,0,0,0,negative
2369,0.3164,-0.054166666666666655,1,1,0,negative
4498,-0.7562,0.0,1,3,0,negative
3211,-0.7982,-0.3410714285714286,0,0,0,negative
2575,0.0,0.0,1,0,1,negative
4590,-0.3412,-0.175,0,0,0,negative
2145,0.8356,0.875,2,1,0,positive
5360,0.8612,0.625,3,2,1,neutral
3020,0.0,0.0,2,0,0,negative
4434,-0.25,0.35,0,0,0,negative
4823,0.0,-0.125,0,0,0,neutral
5603,0.0,0.0,0,4,0,neutral
1164,0.0,0.0,1,0,3,positive
4174,0.2392,0.4,1,2,0,negative
5066,0.0,0.0,1,0,0,neutral
3240,-0.7096,0.19999999999999998,1,0,1,negative
5627,0.34,0.13636363636363635,3,0,0,neutral
6638,0.4086,0.2,0,2,0,neutral
2273,0.6597,0.6000000000000001,1,0,2,positive
2088,0.7096,0.43333333333333335,0,0,0,positive
5859,0.5423,0.0,1,0,0,neutral
5357,-0.1027,0.0,5,0,1,neutral
4348,-0.3164,0.0,1,1,0,negative
2855,0.0,0.0,1,0,0,negative
5516,0.0,0.0,1,1,0,neutral
1137,0.8718,0.75,1,1,0,positive
6802,-0.128,0.0,2,0,1,neutral
6965,0.0,0.25,0,1,0,neutral
6226,0.0772,0.0,1,0,2,neutral
5487,0.296,0.1875,1,0,0,neutral
209,0.6714,0.011111111111111146,1,0,1,positive
4855,0.0,0.0,1,10,0,neutral
3397,-0.6249,-0.275,1,0,0,negative
4565,-0.4588,0.0,0,0,0,negative
5691,0.6696,-0.3875,2,1,0,neutral
2730,-0.7269,-0.75,1,0,1,negative
4403,-0.7997,-0.5,2,0,0,negative
772,0.7429,0.625,3,1,0,positive
551,0.6114,0.25,1,1,0,positive
1650,0.75,0.35,0,1,0,positive
4020,0.6169,0.390625,0,3,0,negative
4799,0.9245,0.321875,4,1,0,neutral
2806,0.0,0.04999999999999999,0,0,0,negative
5676,0.3612,0.0,0,0,0,neutral
3738,-0.25,-0.15555555555555559,0,0,0,negative
2303,0.6696,0.25,1,1,2,positive
4568,-0.25,0.0,0,0,1,negative
1755,0.8099,0.4166666666666667,0,2,0,positive
6289,0.8625,0.5333333333333333,0,0,0,neutral
3918,0.0,0.0,1,0,1,negative
4510,0.0,-0.8,2,0,1,negative
1291,0.5848,0.25,0,1,0,positive
1169,0.4199,0.041666666666666664,0,1,0,positive
3260,-0.5423,-0.5499999999999999,0,0,1,negative
6144,0.0,0.03333333333333333,1,0,0,neutral
2603,-0.7163,0.078125,0,3,0,negative
1174,0.5707,0.5,2,1,0,positive
3299,0.0,0.1,1,0,0,negative
4169,0.0,0.0,2,1,0,negative
3616,0.4404,0.35,1,0,0,negative
1903,0.5707,0.1,3,1,0,positive
1133,0.8684,0.36875,0,2,0,positive
4132,0.0,0.0,0,0,0,negative
5779,0.5908,-0.09583333333333333,1,0,0,neutral
5070,0.3802,0.625,0,1,0,neutral
1303,0.6801,0.5,0,0,1,positive
2114,-0.1027,0.35,4,0,1,positive
4628,0.1406,-0.4,0,0,0,negative
1273,0.5994,0.4,1,0,0,positive
3140,0.0,0.2,0,0,0,negative
5058,0.4939,0.2,1,0,0,neutral
6099,0.4588,0.0,0,0,0,neutral
5739,0.3612,0.0,0,0,1,neutral
4577,-0.1818,0.425,2,0,0,negative
3764,0.7089,0.13333333333333333,0,0,0,negative
890,0.0,0.0,0,0,1,positive
3786,-0.7236,-0.5,0,0,1,negative
6007,0.5707,-0.08333333333333333,1,1,0,neutral
1339,0.4926,0.25,0,1,0,positive
4623,0.0,0.0,2,0,0,negative
5301,0.5574,-0.5,2,0,0,neutral
4869,0.4019,0.35714285714285715,0,0,0,neutral
4063,-0.4767,-1.0,0,0,0,negative
5456,0.1531,0.0,0,0,0,neutral
2889,0.4215,0.6,2,0,1,negative
1368,0.658,0.625,0,2,0,positive
4627,0.3612,0.0,1,0,0,negative
3566,0.1531,0.0,0,0,0,negative
2317,0.7707,-0.0625,1,2,0,positive
1411,0.0,0.0,0,1,1,positive
6923,0.0,0.0,0,0,0,neutral
767,0.9391,0.75,0,4,0,positive
6815,0.2263,-0.2,4,0,0,neutral
1467,0.501,0.5,1,1,2,positive
1659,0.69,0.25,1,1,0,positive
5240,0.8126,0.4375,1,0,0,neutral
6877,0.0,0.0,3,0,2,neutral
6874,0.4333,-0.125,2,0,0,neutral
6016,0.0,0.0,0,0,0,neutral
4452,-0.34,-0.75,0,0,0,negative
5615,0.0,0.4,2,0,0,neutral
296,0.6696,0.625,1,1,0,positive
4881,0.2924,0.05128205128205129,2,2,0,neutral
6345,0.4215,0.0,0,0,0,neutral
1517,0.3612,0.0,1,0,0,positive
1970,0.7506,0.08125,1,0,0,positive
1054,0.0,0.0,0,1,0,positive
4489,0.5859,0.3,1,0,0,negative
2781,0.5983,0.15000000000000002,1,0,0,negative
5585,0.25,0.0,0,0,3,neutral
5734,0.0387,0.0,2,0,0,neutral
6126,0.8074,0.0,0,0,0,neutral
4121,-0.5859,0.0,0,0,0,negative
6203,0.2003,0.0,0,1,0,neutral
2050,0.6249,0.7,0,0,0,positive
4849,-0.4588,0.5,0,0,1,neutral
5936,0.3612,0.0,0,0,0,neutral
1711,0.8622,0.6083333333333334,1,1,0,positive
2170,0.913,0.2375,0,6,0,positive
5217,0.0,0.0,0,0,0,neutral
566,0.8748,0.8,1,1,0,positive
5033,0.3818,0.11818181818181818,2,0,0,neutral
6531,0.0,0.0,1,0,0,neutral
6824,0.2023,0.0,0,0,0,neutral
4990,0.0,0.0,1,0,0,neutral
3929,0.0,0.0,0,0,0,negative
4209,-0.0191,-0.125,1,0,0,negative
974,0.4926,0.25,1,1,0,positive
4309,-0.0,0.2,0,0,1,negative
1684,0.7506,0.4,0,0,0,positive
6808,0.4404,0.2333333333333333,0,0,0,neutral
7043,0.0,0.0,2,0,0,neutral
6344,-0.0772,-0.3333333333333333,0,0,0,neutral
5057,0.0,-0.3,1,0,0,neutral
3514,0.0,-0.15,0,0,0,negative
5992,0.1058,-0.025,2,0,0,neutral
323,0.5861,0.75,0,1,0,positive
6598,-0.0516,-0.2916666666666667,2,0,0,neutral
1918,0.8625,1.0,1,0,1,positive
1138,0.3612,0.0,0,0,0,positive
6418,-0.25,0.0,1,0,1,neutral
2109,0.5719,0.35,3,0,0,positive
70,0.4404,0.7,0,0,2,positive
7039,0.0,0.0,0,1,1,neutral
122,0.6351,0.3125,0,2,0,positive
5722,0.0,0.0,2,0,0,neutral
2338,0.7263,0.475,0,1,0,positive
5351,0.2023,0.13333333333333333,1,0,0,neutral
1824,0.7405,1.0,0,5,0,positive
544,0.8684,0.7083333333333334,1,2,0,positive
3193,0.3818,0.5,0,0,1,negative
3996,-0.6597,0.0,0,0,0,negative
5072,0.296,0.0,0,0,0,neutral
132,0.6705,-0.125,1,0,0,positive
1567,0.0,-0.05,1,0,1,positive
2113,0.5399,0.29910714285714285,0,2,0,positive
4543,-0.5207,-0.4749999999999999,0,0,0,negative
5450,0.4404,0.2,1,0,0,neutral
884,0.6892,0.3333333333333333,1,2,0,positive
7073,0.0,0.0,1,0,0,neutral
111,0.8734,-0.1416666666666667,0,6,1,positive
1039,0.5267,0.39285714285714285,0,0,0,positive
421,0.3182,0.2,0,0,0,positive
6703,0.0,0.13636363636363635,2,0,0,neutral
7071,-0.4767,-0.2,3,0,0,neutral
5763,0.6486,0.25,2,0,0,neutral
1093,0.4199,0.0,0,1,0,positive
2607,-0.1531,0.0,0,0,0,negative
4695,-0.25,-0.23333333333333328,0,0,0,negative
1472,0.3182,0.5,0,0,0,positive
334,0.7845,0.7,0,0,0,positive
945,0.5994,0.85,1,0,0,positive
1457,0.6908,0.2857142857142857,0,0,0,positive
3586,-0.2075,0.13,0,0,0,negative
5560,0.4926,0.25,1,1,0,neutral
3964,0.128,-0.5,0,0,1,negative
5954,0.5267,0.0,1,0,0,neutral
784,0.7494,0.2375,0,2,1,positive
1095,0.4404,0.016666666666666663,0,0,0,positive
5037,0.1326,0.0,0,0,0,neutral
1588,0.5255,0.5333333333333333,0,1,0,positive
496,0.646,0.2916666666666667,0,2,0,positive
3523,0.6222,0.19999999999999998,2,0,0,negative
1765,0.1154,-0.04999999999999999,2,0,0,positive
3848,-0.5859,-0.5,0,0,1,negative
1277,0.807,0.5,2,1,0,positive
2772,-0.743,-0.7,1,0,0,negative
5870,0.0,0.016666666666666666,0,0,0,neutral
3688,0.3818,-0.25,2,0,0,negative
516,0.7177,0.5033333333333333,3,1,0,positive
3,-0.3036,1.0,1,2,4,positive
3378,-0.7762,0.30517578125,2,4,0,negative
6611,0.5859,0.0,4,0,1,neutral
6339,0.6812,0.0,0,0,1,neutral
3310,0.2942,0.41666666666666663,1,1,0,negative
6371,0.7309,0.6770833333333335,1,2,0,neutral
5897,0.0,0.0,0,0,0,neutral
5851,0.0,0.0,0,0,0,neutral
5773,0.3182,0.0,0,0,1,neutral
3609,-0.4019,-1.0,2,0,0,negative
1563,0.6093,0.0,0,3,0,positive
869,0.3818,0.5,2,0,0,positive
2307,0.9217,0.9,0,0,1,positive
5256,0.5423,0.0,0,0,0,neutral
4351,0.0,0.0,0,0,0,negative
6204,-0.128,0.0,1,0,0,neutral
1762,0.807,0.0,1,1,0,positive
1998,0.7263,0.18333333333333335,1,1,0,positive
1663,0.4561,0.14895833333333333,0,1,0,positive
2830,-0.5809,-0.1,0,0,0,negative
1531,0.7639,-0.20208333333333334,5,2,0,positive
2439,0.0,0.0,1,0,0,negative
4424,0.1027,-0.55,1,0,0,negative
898,0.4404,0.2,0,0,0,positive
22,0.4926,0.14166666666666666,1,1,0,positive
5405,0.0,0.0,2,0,0,neutral
5345,0.75,-0.09722222222222224,3,1,0,neutral
4693,-0.6696,0.25625,1,1,0,negative
6047,0.0,0.0,0,0,1,neutral
3016,0.0,0.0,0,0,0,negative
5333,0.7351,0.35,1,0,0,neutral
4201,0.1779,0.0,0,0,0,negative
5449,0.865,0.5302083333333333,0,3,0,neutral
2356,0.6239,0.625,0,1,0,positive
1488,0.6792,0.0,3,2,0,positive
1722,0.6981,0.46875,0,3,0,positive
1412,0.7345,0.4583333333333333,1,1,0,positive
6038,0.5538,0.0,6,3,0,neutral
3232,-0.6996,-1.0,0,1,0,negative
2560,-0.25,0.1,0,0,0,negative
4839,0.0,0.0,0,0,0,neutral
5464,0.7351,0.25,0,0,0,neutral
4307,0.2023,-0.0625,0,0,0,negative
3039,0.5106,0.4,0,0,1,negative
2554,-0.2714,0.0,0,1,0,negative
84,0.5162,0.0,1,2,0,positive
4838,-0.128,0.0,1,0,0,neutral
2199,0.7942,0.39444444444444443,2,2,0,positive
4682,-0.4588,-0.4,0,0,1,negative
